ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2020,2020-10-20,17,Estádio Governador Roberto Santos,Anderson Daronco,0,30000,EC Bahia,Atlético-MG,Mano Menezes,Jorge Sampaoli,17,1,8530000,31100000,27.7,26.9,3,1,0,1,2,8,14,14,13,14,3,3,1,1,13,20,4,11
2020,2020-12-27,27,Arena Fonte Nova,Paulo Roberto Alves Júnior,0,55000,EC Bahia,Internacional,Dado Cavalcanti,Abel Braga,17,4,8500000,23800000,27.7,27.7,1,2,0,1,6,7,18,12,12,17,8,2,0,2,14,15,9,2
2020,2021-02-04,34,Arena Fonte Nova,Flavio Rodrigues de Souza,0,55000,EC Bahia,Fluminense,Dado Cavalcanti,Marcão,15,5,8000000,12600000,27.7,27.7,0,1,0,1,4,1,15,11,11,15,5,6,0,2,12,13,3,6
2020,2021-02-06,35,Arena Fonte Nova,Rafael Traci,0,55000,EC Bahia,Goiás EC,Dado Cavalcanti,Glauber Ramos,17,18,6750000,4830000,29.2,25.0,3,3,2,1,8,1,18,13,13,17,3,4,1,1,9,17,1,8
2020,2020-08-09,1,Estádio Jornalista Mário Filho,Raphael Claus,0,78838,Flamengo,Atlético-MG,Domènec Torrent,Jorge Sampaoli,16,7,76200000,20500000,29.0,24.5,0,1,0,1,9,2,12,24,21,10,4,2,2,3,17,10,10,2
2020,2020-08-20,4,Estádio Jornalista Mário Filho,Rafael Traci,0,78838,Flamengo,Grêmio,Domènec Torrent,Renato Gaúcho,12,8,73900000,49650000,27.9,29.6,1,1,0,1,1,2,17,20,19,16,1,1,1,3,8,10,4,5
2020,2020-09-05,8,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,0,78838,Flamengo,Fortaleza,Domènec Torrent,Rogério Ceni,6,13,62700000,6430000,27.3,30.1,2,1,1,1,11,3,12,21,19,11,1,6,3,4,18,4,9,2
2020,2020-10-13,11,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,0,78838,Flamengo,Goiás EC,Domènec Torrent,Enderson Moreira,6,19,49200000,10050000,25.2,27.5,2,1,1,1,9,4,12,12,11,12,3,10,1,4,31,7,13,2
2020,2021-01-10,29,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,0,78838,Flamengo,Ceará SC,Rogério Ceni,Guto Ferreira,3,11,69050000,7000000,28.7,28.7,0,2,0,1,6,1,10,12,11,9,2,5,3,0,21,8,12,1
2020,2021-02-14,36,Estádio Jornalista Mário Filho,Rafael Traci,0,78838,Flamengo,Corinthians,Rogério Ceni,Vágner Mancini,2,9,81250000,22400000,29.0,27.6,2,1,1,1,4,3,21,16,16,20,2,3,4,1,14,11,8,1
2020,2021-02-21,37,Estádio Jornalista Mário Filho,Raphael Claus,0,78838,Flamengo,Internacional,Rogério Ceni,Abel Braga,2,1,79050000,29500000,29.0,25.4,2,1,1,1,1,4,21,15,13,20,2,2,3,0,10,12,3,4
2020,2020-09-06,8,Estádio Governador Plácido Castelo,Wagner Reway,0,60326,Ceará SC,Santos FC,Guto Ferreira,Cuca,10,14,6150000,19150000,29.6,25.8,0,1,0,1,7,5,18,18,18,18,3,6,1,2,13,9,6,3
2020,2020-09-27,12,Estádio Governador Plácido Castelo,Ramon Abatti,0,60326,Ceará SC,Goiás EC,Guto Ferreira,Thiago Larghi,13,20,7550000,10050000,31.2,28.2,2,2,0,1,11,7,14,14,13,12,5,3,8,3,19,10,8,2
2020,2020-10-12,15,Estádio Governador Plácido Castelo,Anderson Daronco,0,60326,Ceará SC,Corinthians,Guto Ferreira,Coelho,14,15,7100000,37600000,30.3,26.1,2,1,1,1,6,6,9,10,10,8,2,3,2,1,15,10,10,4
2020,2020-11-25,16,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,0,60326,Ceará SC,São Paulo,Guto Ferreira,Fernando Diniz,13,3,7350000,30700000,28.2,27.4,1,1,0,1,,,,,,,,,,,,,,
2020,2020-10-25,18,Estádio Governador Plácido Castelo,Felipe Fernandes,0,60326,Ceará SC,Coritiba FC,,,12,18,,,,,2,1,1,1,5,8,22,12,10,21,5,2,1,1,15,14,8,6
2020,2020-11-22,22,Estádio Governador Plácido Castelo,Raphael Claus,0,60326,Ceará SC,Atlético-MG,Guto Ferreira,Jorge Sampaoli,13,2,7400000,37550000,29.5,25.0,2,2,0,1,2,7,11,12,10,11,2,3,2,1,11,18,6,8
2020,2021-01-24,32,Estádio Governador Plácido Castelo,Braulio da Silva Machado,0,60326,Ceará SC,Palmeiras,Guto Ferreira,Abel Ferreira,10,5,7350000,52500000,28.4,26.3,2,1,2,1,2,7,9,16,15,9,3,1,3,6,9,12,5,5
2020,2021-02-15,36,Estádio Governador Plácido Castelo,Wilton Sampaio,0,60326,Ceará SC,Fluminense,Guto Ferreira,Marcão,12,5,7050000,13650000,28.7,26.1,1,3,0,1,9,0,18,8,8,17,1,4,0,0,13,9,6,3
2020,2020-10-08,14,Estádio Governador Plácido Castelo,Savio Pereira Sampaio,0,60326,Fortaleza,Atlético-MG,Rogério Ceni,Jorge Sampaoli,11,1,7500000,23600000,29.5,29.2,2,1,1,1,1,8,9,19,18,9,3,1,1,2,7,15,1,10
2020,2020-11-14,21,Estádio Governador Plácido Castelo,Marcelo de Lima Henrique,0,60326,Fortaleza,São Paulo,Marcelo Chamusca,Fernando Diniz,11,1,7600000,24600000,29.6,25.8,2,3,1,1,2,3,15,18,17,15,2,3,1,2,12,8,7,2
2020,2020-11-26,23,Estádio Governador Plácido Castelo,Felipe Fernandes,0,60326,Fortaleza,Goiás EC,Marcelo Chamusca,Glauber Ramos,11,20,8000000,6680000,30.2,26.3,1,1,0,1,2,0,17,19,18,15,0,7,3,0,15,6,6,3
2020,2021-02-04,34,Estádio Governador Plácido Castelo,Anderson Daronco,0,60326,Fortaleza,Coritiba FC,Enderson Moreira,Gustavo Morínigo,17,19,7480000,7700000,29.8,30.5,3,1,2,1,4,4,18,15,14,17,1,5,0,3,16,5,6,3
2020,2021-02-21,37,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,0,60326,Fortaleza,EC Bahia,Enderson Moreira,Dado Cavalcanti,15,16,7680000,8150000,29.3,29.3,0,4,0,1,2,0,15,13,12,13,3,3,0,1,11,12,5,5
2020,2020-12-03,1,Estádio Serra Dourada,Caio Max Augusto Vieira,0,12500,Goiás EC,São Paulo,Glauber Ramos,Fernando Diniz,20,1,6580000,28100000,26.1,27.9,0,3,0,1,2,9,16,19,18,16,3,3,0,1,9,15,4,6
2020,2020-08-20,4,Estádio Serra Dourada,Dyorgines Jose Padovani,0,50049,Goiás EC,Fortaleza,Ney Franco,Rogério Ceni,19,18,8980000,7630000,27.0,29.5,1,3,0,1,2,6,16,15,14,14,0,3,3,2,13,13,9,5
2020,2020-09-03,7,Estádio Serra Dourada,Jose Mendonça,0,50049,Goiás EC,Corinthians,Thiago Larghi,Tiago Nunes,20,15,8900000,27880000,27.0,28.9,1,2,0,1,3,6,16,12,12,14,3,3,1,0,11,11,7,5
2020,2020-10-04,13,Estádio Serra Dourada,Marielson Alves Silva,0,50049,Goiás EC,Santos FC,Enderson Moreira,Cuca,20,10,10050000,21600000,28.1,25.9,2,3,1,1,2,4,16,15,15,16,2,2,4,0,14,10,9,3
2020,2020-10-08,14,Estádio Serra Dourada,Luiz Flávio de Oliveira,0,50049,Goiás EC,Fluminense,Enderson Moreira,Odair Hellmann,20,9,6700000,11350000,26.2,29.6,2,4,1,1,5,4,19,15,14,16,1,1,0,4,12,10,7,3
2020,2020-11-02,19,Estádio Serra Dourada,Igor Junior Benevenuto,0,50049,Goiás EC,Vasco da Gama,Enderson Moreira,Ricardo Sá Pinto,20,15,8050000,19300000,26.8,25.6,1,1,0,1,2,6,16,19,18,14,0,9,2,6,19,7,4,2
2020,2020-11-14,21,Estádio Serra Dourada,Flavio Rodrigues de Souza,0,12500,Goiás EC,Athletico-PR,Enderson Moreira,Paulo Autuori,20,15,7800000,22300000,28.3,25.9,0,1,0,1,8,10,14,12,12,14,7,1,3,0,10,16,7,4
2020,2021-01-19,30,Estádio Serra Dourada,Rodolpho Toski Marques,0,12500,Goiás EC,Flamengo,Glauber Ramos,Rogério Ceni,18,4,6850000,65050000,27.7,29.3,0,3,0,1,4,5,24,13,13,23,3,3,1,3,9,12,3,4
2020,2021-01-27,1,Allianz Parque,Anderson Daronco,0,43600,Palmeiras,Vasco da Gama,Abel Ferreira,Vanderlei Luxemburgo,9,10,15300000,25150000,27.1,27.4,1,1,1,1,6,3,19,11,11,17,2,2,0,2,14,12,7,5
2020,2020-08-16,3,Allianz Parque,Paulo Roberto Alves Júnior,0,43600,Palmeiras,Goiás EC,Vanderlei Luxemburgo,Ney Franco,10,19,29950000,7480000,28.2,26.1,1,1,1,1,,,,,,,,,,,,,,
2020,2020-09-14,10,Allianz Parque,Diego Pombo Lopez,0,43600,Palmeiras,Sport Recife,Vanderlei Luxemburgo,Jair Ventura,4,13,41600000,7450000,27.9,28.0,2,2,2,1,6,2,15,12,12,14,2,5,3,1,20,9,7,3
2020,2020-10-04,13,Allianz Parque,Bruno Arleu de Araújo,0,43600,Palmeiras,Ceará SC,Vanderlei Luxemburgo,Guto Ferreira,5,13,36950000,5650000,28.2,29.8,2,1,1,1,9,4,10,19,19,10,6,9,1,0,27,13,10,3
2020,2021-02-22,37,Allianz Parque,Caio Max Augusto Vieira,0,43600,Palmeiras,Atlético-GO,Abel Ferreira,Marcelo Cabo,6,13,40850000,7650000,28.8,25.4,1,1,1,1,9,6,20,13,13,20,2,3,0,1,19,9,11,5
2020,2020-08-30,6,Estádio Urbano Caldeira,Wilton Sampaio,0,20120,Santos FC,Flamengo,Cuca,Domènec Torrent,7,16,21550000,70500000,27.3,27.6,0,1,0,1,9,2,14,26,26,12,5,5,5,1,22,10,11,4
2020,2020-09-03,7,Estádio Urbano Caldeira,Rodrigo D,0,20120,Santos FC,Vasco da Gama,Cuca,Ramon Menezes,12,3,22500000,11730000,27.4,26.4,2,2,1,1,9,2,17,21,20,16,1,3,2,1,11,9,3,3
2020,2020-09-10,9,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,0,20120,Santos FC,Atlético-MG,Cuca,Jorge Sampaoli,8,3,21700000,29500000,26.0,26.1,3,1,2,1,4,5,11,15,15,7,3,1,4,1,8,16,3,6
2020,2020-11-01,19,Estádio Urbano Caldeira,Héber Lopes,0,20120,Santos FC,EC Bahia,Cuca,Mano Menezes,6,11,36600000,9300000,25.6,27.8,3,1,3,1,6,9,19,13,13,19,5,3,2,3,9,21,2,7
2020,2020-12-27,27,Estádio Urbano Caldeira,Rodolpho Toski Marques,0,20120,Santos FC,Ceará SC,Cuca,Guto Ferreira,8,10,32650000,7850000,24.9,29.4,1,1,1,1,11,2,15,24,24,12,3,4,2,1,11,11,2,5
2020,2021-01-17,30,Estádio Urbano Caldeira,Leandro Pedro Vuaden,0,20120,Santos FC,Botafogo,Cuca,Eduardo Barroca,8,19,31600000,8250000,25.7,24.7,2,1,1,1,15,6,8,24,23,8,2,3,2,3,23,6,11,2
2020,2021-02-21,37,Estádio Urbano Caldeira,Savio Pereira Sampaio,0,20120,Santos FC,Fluminense,Cuca,Marcão,8,5,18300000,13900000,25.4,27.8,1,1,0,1,4,4,20,19,17,19,2,1,1,1,8,7,5,3
2020,2020-08-13,2,Estádio Jornalista Mário Filho,Rafael Traci,0,82238,Fluminense,Palmeiras,Odair Hellmann,Vanderlei Luxemburgo,17,9,12300000,30750000,28.8,28.3,1,1,1,1,3,3,20,31,30,18,0,0,3,0,10,9,6,5
2020,2020-08-16,3,Estádio Jornalista Mário Filho,Raphael Claus,0,82238,Fluminense,Internacional,Odair Hellmann,Eduardo Coudet,15,3,20780000,22000000,27.3,29.3,2,1,1,1,1,4,13,24,23,11,1,3,1,1,10,9,2,4
2020,2020-10-18,17,Estádio Jornalista Mário Filho,Gilberto Rodrigues Castro Junior,0,82238,Fluminense,Ceará SC,Odair Hellmann,Guto Ferreira,5,13,12650000,6100000,29.5,29.4,2,2,1,1,4,3,16,17,17,15,3,1,2,2,6,17,2,7
2020,2020-10-25,18,Estádio Jornalista Mário Filho,Anderson Daronco,0,82238,Fluminense,Santos FC,Odair Hellmann,Cuca,6,5,12050000,23900000,29.3,26.1,3,1,1,1,10,8,13,18,18,12,1,5,2,3,19,9,5,3
2020,2020-11-09,20,Estádio Jornalista Mário Filho,Edina Alves Batista,0,82238,Fluminense,Grêmio,Odair Hellmann,Renato Gaúcho,5,7,12200000,49450000,28.3,26.4,0,1,0,1,4,5,12,13,13,11,3,4,1,2,12,13,3,7
2020,2020-12-05,24,Estádio Jornalista Mário Filho,Ramon Abatti,0,82238,Fluminense,Athletico-PR,Odair Hellmann,Paulo Autuori,8,12,17550000,21000000,27.9,26.6,3,1,1,1,15,2,16,18,17,15,0,9,2,0,27,5,8,2
2020,2020-12-27,27,Estádio Jornalista Mário Filho,Anderson Daronco,0,82238,Fluminense,São Paulo,Marcão,Fernando Diniz,7,1,20350000,30100000,26.8,26.8,1,2,0,1,0,2,17,22,20,15,3,0,0,0,9,12,8,1
2020,2020-08-21,4,Estádio Cícero Pompeu de Toledo,Rodrigo Carvalhaes de Miranda,0,67428,São Paulo,EC Bahia,Fernando Diniz,Roger Machado,4,2,28200000,11980000,27.8,28.1,1,1,0,1,5,6,14,16,16,14,3,4,4,1,24,8,12,2
2020,2020-08-30,6,Estádio Cícero Pompeu de Toledo,Flavio Rodrigues de Souza,0,67428,São Paulo,Corinthians,Fernando Diniz,Tiago Nunes,3,11,17400000,29050000,25.8,28.4,2,1,1,1,7,4,16,22,22,16,4,3,2,1,14,7,7,2
2020,2020-09-06,8,Estádio Cícero Pompeu de Toledo,Paulo Roberto Alves Júnior,0,67428,São Paulo,Fluminense,Fernando Diniz,Odair Hellmann,2,5,16000000,16230000,26.4,26.4,3,1,0,1,3,2,20,13,12,19,3,0,0,2,14,12,9,4
2020,2020-11-07,20,Estádio Cícero Pompeu de Toledo,Gilberto Rodrigues Castro Junior,0,67428,São Paulo,Goiás EC,Fernando Diniz,Enderson Moreira,1,20,28200000,7250000,26.1,27.6,2,1,1,1,10,2,9,19,18,8,2,7,1,1,20,8,6,3
2020,2020-11-22,22,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,0,67428,São Paulo,Vasco da Gama,Fernando Diniz,Ricardo Sá Pinto,1,15,28300000,12780000,27.5,25.5,1,1,1,1,7,4,7,19,18,5,2,4,2,2,17,6,8,2
2020,2020-08-20,4,Neo Química Arena,Braulio da Silva Machado,0,49205,Corinthians,Coritiba FC,Tiago Nunes,Eduardo Barroca,15,20,29950000,8250000,29.0,28.2,3,1,1,1,10,0,15,7,6,15,3,9,0,3,23,9,6,3
2020,2020-09-06,8,Neo Química Arena,Rafael Traci,0,49205,Corinthians,Botafogo,Tiago Nunes,Paulo Autuori,12,17,24580000,7750000,28.5,27.8,2,2,1,1,12,6,18,10,9,17,1,4,1,2,14,13,4,8
2020,2020-09-11,9,Neo Química Arena,Leandro Pedro Vuaden,0,49205,Corinthians,Palmeiras,Tiago Nunes,Vanderlei Luxemburgo,14,6,29700000,48600000,28.7,26.5,0,2,0,1,5,6,13,16,15,12,6,4,1,2,10,21,4,8
2020,2020-09-17,11,Neo Química Arena,Wagner do Nascimento Magalhães,0,49205,Corinthians,EC Bahia,Coelho,Mano Menezes,16,14,25500000,11350000,26.5,29.2,3,2,2,1,4,11,15,13,12,15,3,2,1,5,11,24,4,13
2020,2020-10-08,14,Neo Química Arena,Marcelo de Lima Henrique,0,49205,Corinthians,Santos FC,Coelho,Cuca,15,7,32800000,24200000,27.6,26.1,1,1,1,1,6,3,19,16,16,19,1,3,0,0,13,7,6,3
2020,2020-10-18,17,Neo Química Arena,Leandro Pedro Vuaden,0,49205,Corinthians,Flamengo,Vágner Mancini,Domènec Torrent,15,3,25600000,51250000,28.2,26.9,1,5,0,1,10,3,14,13,13,14,1,6,1,2,19,9,8,1
2020,2020-12-21,26,Neo Química Arena,Bruno Arleu de Araújo,0,49205,Corinthians,Goiás EC,Vágner Mancini,Glauber Ramos,9,19,28500000,5430000,29.6,25.7,2,1,1,1,12,4,11,15,14,11,6,4,5,2,19,17,10,6
2020,2021-02-04,34,Neo Química Arena,Héber Lopes,0,49205,Corinthians,Ceará SC,Vágner Mancini,Guto Ferreira,11,10,29100000,6750000,28.3,27.7,2,1,2,1,8,3,18,14,13,18,0,5,2,2,18,7,6,4
2020,2020-08-16,3,Estádio Major Antônio Couto Pereira,Rodrigo D,0,37182,Coritiba FC,Flamengo,Eduardo Barroca,Domènec Torrent,17,20,6630000,71500000,27.9,27.3,0,1,0,1,4,5,25,16,16,24,6,3,2,1,8,18,2,5
2020,2020-09-07,8,Estádio Major Antônio Couto Pereira,Diego Pombo Lopez,0,37182,Coritiba FC,Atlético-MG,,,16,3,,,,,0,1,0,1,4,4,14,19,16,13,1,3,0,2,13,19,5,12
2020,2020-11-14,21,Estádio Major Antônio Couto Pereira,Igor Junior Benevenuto,0,37182,Coritiba FC,EC Bahia,Rodrigo Santana,Mano Menezes,17,9,9150000,8050000,27.5,28.6,1,2,1,1,7,5,12,12,11,10,3,1,1,1,16,15,8,6
2020,2020-11-26,23,Estádio Major Antônio Couto Pereira,Leandro Pedro Vuaden,0,37182,Coritiba FC,Corinthians,Rodrigo Santana,Vágner Mancini,18,15,8650000,33000000,29.2,27.9,0,1,0,1,4,3,13,25,24,10,1,3,1,2,11,11,6,5
2020,2021-01-31,33,Estádio Major Antônio Couto Pereira,Vinicius Gonçalves Dias Araujo,0,37182,Coritiba FC,Grêmio,Gustavo Morínigo,Renato Gaúcho,19,6,6480000,23250000,25.9,27.2,1,1,0,1,2,3,26,12,11,26,2,1,0,2,8,20,4,13
2020,2020-08-12,2,Arena da Baixada,Diego Pombo Lopez,0,42372,Athletico-PR,Goiás EC,Dorival Júnior,Ney Franco,2,20,14230000,7400000,26.9,25.7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2020,2020-08-22,5,Arena da Baixada,Daniel Nobre Bins,0,42372,Athletico-PR,Fluminense,Dorival Júnior,Odair Hellmann,7,14,14150000,15900000,26.5,26.5,0,1,0,1,7,2,21,12,11,21,2,5,1,2,14,9,6,3
2020,2020-09-03,7,Arena da Baixada,Wagner do Nascimento Magalhães,0,42372,Athletico-PR,RB Bragantino,Eduardo Barros,Marcinho,8,17,13580000,15750000,24.2,24.6,1,1,1,1,2,8,15,12,11,13,2,4,1,0,11,18,3,8
2020,2020-11-07,20,Arena da Baixada,Ramon Abatti,0,42372,Athletico-PR,Fortaleza,Paulo Autuori,Rogério Ceni,17,9,18800000,8200000,26.8,29.9,2,1,0,1,10,3,20,14,14,20,2,4,3,4,21,11,7,4
2020,2020-12-12,25,Arena da Baixada,Vinicius Gonçalves Dias Araujo,0,42372,Athletico-PR,Atlético-MG,Paulo Autuori,Jorge Sampaoli,12,3,21300000,43600000,25.0,26.4,0,1,0,1,5,3,20,13,12,19,2,5,4,4,16,10,8,5
2020,2021-01-24,32,Arena da Baixada,Leandro Pedro Vuaden,0,42372,Athletico-PR,Flamengo,Paulo Autuori,Rogério Ceni,12,2,20600000,72850000,27.1,28.7,2,1,1,1,3,3,20,11,9,20,1,6,4,1,11,12,1,4
2020,2020-09-07,8,Estádio Antonio Accioly,Ricardo Marques Ribeiro,0,13000,Atlético-GO,Grêmio,Vágner Mancini,Renato Gaúcho,19,11,7100000,37100000,24.9,29.8,1,1,1,1,3,3,16,13,12,16,1,1,0,1,8,6,6,4
2020,2020-09-27,12,Estádio Antonio Accioly,Leandro Pedro Vuaden,0,13000,Atlético-GO,Botafogo,Vágner Mancini,Paulo Autuori,15,19,9600000,8200000,26.3,25.5,1,1,0,1,7,5,16,12,11,14,4,1,2,0,10,16,5,6
2020,2020-10-11,15,Estádio Antonio Accioly,Héber Lopes,0,13000,Atlético-GO,RB Bragantino,Vágner Mancini,Maurício Barbieri,16,19,8800000,7350000,25.2,28.5,2,1,1,1,7,11,17,18,16,16,4,6,0,2,24,19,13,8
2020,2020-10-25,18,Estádio Antonio Accioly,Savio Pereira Sampaio,0,13000,Atlético-GO,Palmeiras,Eduardo Souza,Andrey Lopes,10,9,7900000,44750000,24.6,26.8,0,3,0,1,6,3,15,17,17,13,1,5,0,2,20,12,9,6
2020,2020-12-07,24,Estádio Antonio Accioly,Marcelo de Lima Henrique,0,13000,Atlético-GO,Goiás EC,Marcelo Cabo,Glauber Ramos,14,20,7800000,6330000,24.9,27.1,0,1,0,1,15,1,17,21,21,16,1,3,4,2,12,10,4,7
2020,2021-01-31,33,Estádio Antonio Accioly,Braulio da Silva Machado,0,13000,Atlético-GO,São Paulo,Marcelo Cabo,Fernando Diniz,13,3,9200000,28100000,25.6,28.0,2,1,1,1,8,5,13,9,8,13,2,1,1,1,11,13,4,7
2020,2020-10-05,13,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,0,23018,Atlético-MG,Vasco da Gama,Jorge Sampaoli,Ramon Menezes,1,6,31100000,23000000,26.9,26.0,4,1,4,1,,,,,,,,,,,,,,
2020,2020-10-15,16,Estádio Governador Magalhães Pinto,Raphael Claus,0,57000,Atlético-MG,Fluminense,Jorge Sampaoli,Odair Hellmann,1,5,28600000,12750000,26.2,26.9,1,1,0,1,9,4,11,9,9,11,2,7,0,3,13,11,3,6
2020,2020-12-06,24,Estádio Governador Magalhães Pinto,Bruno Arleu de Araújo,0,57000,Atlético-MG,Internacional,Jorge Sampaoli,Abel Braga,2,5,31100000,25250000,27.8,28.4,2,2,1,1,3,4,18,14,12,17,1,1,4,5,9,10,6,4
2020,2020-08-09,1,Estádio Adelmar da Costa Carvalho,Edina Alves Batista,0,35000,Sport Recife,Ceará SC,Daniel Paulista,Guto Ferreira,3,14,7000000,6180000,27.2,29.8,3,2,3,1,0,1,1,3,2,1,0,0,1,0,4,2,0,0
2020,2020-08-24,5,Estádio Adelmar da Costa Carvalho,Rodrigo D,0,35000,Sport Recife,São Paulo,Daniel Paulista,Fernando Diniz,16,5,6930000,19800000,27.9,27.1,0,1,0,1,,,,,,,,,,,,,,
2020,2020-11-14,21,Estádio Adelmar da Costa Carvalho,Héber Lopes,0,35000,Sport Recife,Vasco da Gama,Jair Ventura,Ricardo Sá Pinto,10,16,9000000,24000000,29.6,27.6,0,2,0,1,4,2,14,21,19,14,2,3,2,1,13,14,5,5
2020,2021-01-09,29,Estádio Adelmar da Costa Carvalho,Dyorgines Jose Padovani,0,35000,Sport Recife,Palmeiras,Jair Ventura,Abel Ferreira,14,5,7800000,45050000,28.5,26.6,0,1,0,1,7,6,15,21,20,13,3,5,2,2,11,12,4,6
2020,2021-02-21,37,Estádio Adelmar da Costa Carvalho,Rodolpho Toski Marques,0,35000,Sport Recife,Atlético-MG,Jair Ventura,Jorge Sampaoli,14,4,6930000,34150000,27.4,27.0,2,3,1,1,2,4,16,13,13,14,8,1,0,0,9,25,3,12
2020,2020-09-06,8,Estádio Beira-Rio,Braulio da Silva Machado,0,56000,Internacional,EC Bahia,Eduardo Coudet,Claudio Prates,1,7,19830000,11000000,29.0,28.1,2,2,1,1,7,5,11,11,10,11,1,3,0,1,9,9,2,3
2020,2020-09-27,12,Estádio Beira-Rio,Marcelo de Lima Henrique,0,56000,Internacional,São Paulo,Eduardo Coudet,Fernando Diniz,3,2,25550000,33200000,28.0,26.8,1,1,1,1,1,4,16,16,15,16,5,0,3,0,4,18,0,7
2020,2020-10-12,15,Estádio Beira-Rio,Bruno Arleu de Araújo,0,56000,Internacional,Athletico-PR,Eduardo Coudet,Eduardo Barros,4,12,26000000,20000000,27.1,25.9,2,1,2,1,6,1,19,14,12,19,3,3,3,2,13,14,2,6
2020,2020-10-25,18,Estádio Beira-Rio,Wilton Sampaio,0,56000,Internacional,Flamengo,Eduardo Coudet,Domènec Torrent,1,2,25200000,51050000,28.9,26.7,2,2,2,1,1,7,16,15,14,15,3,3,1,1,10,16,4,5
2020,2020-12-12,25,Estádio Beira-Rio,Caio Max Augusto Vieira,0,56000,Internacional,Botafogo,Abel Braga,Eduardo Barroca,7,19,25000000,7130000,29.2,26.3,2,1,1,1,4,6,23,19,19,22,1,1,0,0,12,12,7,7
2020,2021-01-18,30,Estádio Beira-Rio,Rodrigo D,0,56000,Internacional,Fortaleza,Abel Braga,Enderson Moreira,3,16,23700000,7700000,26.2,31.2,4,2,2,1,6,1,24,17,16,22,0,1,0,1,11,10,4,4
2020,2021-01-31,33,Estádio Beira-Rio,Savio Pereira Sampaio,0,56000,Internacional,RB Bragantino,Abel Braga,Maurício Barbieri,1,11,23700000,18600000,26.3,26.4,2,1,1,1,3,7,11,12,10,11,5,1,0,0,12,16,5,7
2020,2020-08-20,4,Estádio Nabi Abi Chedid,Jean Pierre Goncalves Lima,0,13212,RB Bragantino,Fluminense,Felipe Tigrão,Odair Hellmann,14,10,11350000,20780000,25.4,27.3,2,1,1,1,6,4,19,14,14,18,3,1,2,0,13,9,6,3
2020,2020-08-23,5,Estádio Nabi Abi Chedid,Gilberto Rodrigues Castro Junior,0,13212,RB Bragantino,Coritiba FC,Felipe Tigrão,Mozart,11,20,11430000,8100000,25.6,28.4,1,2,1,1,10,3,17,18,18,14,2,1,1,2,15,7,5,1
2020,2020-09-20,11,Estádio Nabi Abi Chedid,Jefferson Ferreira Moraes,0,13212,RB Bragantino,Ceará SC,Maurício Barbieri,Guto Ferreira,20,11,16500000,7700000,25.6,27.7,4,2,3,1,5,9,24,11,10,23,4,5,2,1,18,13,8,4
2020,2020-12-12,25,Estádio Nabi Abi Chedid,Héber Lopes,0,13212,RB Bragantino,Fortaleza,Maurício Barbieri,Marcelo Chamusca,14,10,20650000,7500000,25.6,30.7,2,1,1,1,2,5,17,18,16,15,4,5,0,2,14,13,6,6
2020,2020-12-20,26,Estádio Nabi Abi Chedid,Braulio da Silva Machado,0,13212,RB Bragantino,Athletico-PR,Maurício Barbieri,Paulo Autuori,11,14,18700000,24900000,26.9,25.3,0,1,0,1,17,4,8,17,16,6,0,6,6,6,21,4,10,2
2020,2021-01-07,28,Estádio Nabi Abi Chedid,Luiz Flávio de Oliveira,0,13212,RB Bragantino,São Paulo,Maurício Barbieri,Fernando Diniz,13,1,15750000,31200000,27.1,26.7,4,2,4,1,4,5,17,4,4,15,3,6,0,3,23,8,11,2
2020,2021-02-07,35,Estádio Nabi Abi Chedid,Wilton Sampaio,0,13212,RB Bragantino,Flamengo,Maurício Barbieri,Rogério Ceni,10,2,19150000,71550000,27.2,27.6,1,1,0,1,5,4,19,17,15,18,6,4,1,4,12,16,7,4
2020,2020-10-22,18,Estádio São Januário,Caio Max Augusto Vieira,0,24584,Vasco da Gama,Corinthians,Ricardo Sá Pinto,Vágner Mancini,13,17,17100000,27600000,25.0,27.4,1,2,0,1,9,6,12,18,15,12,2,7,1,2,17,11,6,3
2020,2020-12-14,25,Estádio São Januário,Rodolpho Toski Marques,0,24584,Vasco da Gama,Fluminense,Ricardo Sá Pinto,Marcão,17,5,15130000,17000000,28.8,29.2,1,1,0,1,4,2,21,14,13,21,3,3,1,0,20,10,9,6
